Provincias;País de residencia;Meses;Total
Toledo;Irlanda;Julio;..
Toledo;Irlanda;Agosto;0
Toledo;Irlanda;Septiembre;107
Toledo;Irlanda;Octubre;27
Toledo;Irlanda;Noviembre;31
Toledo;Irlanda;Diciembre;.
Toledo;Italia;Total;1.183
Toledo;Italia;Enero;.
Toledo;Italia;Febrero;..
Toledo;Italia;Marzo;.
Toledo;Italia;Abril;121
Toledo;Italia;Mayo;182
Toledo;Italia;Junio;143
Toledo;Italia;Julio;182
Toledo;Italia;Agosto;388
Toledo;Italia;Septiembre;..
Toledo;Italia;Octubre;41
Toledo;Italia;Noviembre;16
Toledo;Italia;Diciembre;.
Toledo;Luxemburgo;Total;76
Toledo;Luxemburgo;Enero;.
Toledo;Luxemburgo;Febrero;0
Toledo;Luxemburgo;Marzo;.
Toledo;Luxemburgo;Abril;..
Toledo;Luxemburgo;Mayo;0
Toledo;Luxemburgo;Junio;0
Toledo;Luxemburgo;Julio;46
Toledo;Luxemburgo;Agosto;0
Toledo;Luxemburgo;Septiembre;..
Toledo;Luxemburgo;Octubre;0
Toledo;Luxemburgo;Noviembre;0
Toledo;Luxemburgo;Diciembre;.
Toledo;Países Bajos;Total;6.222
Toledo;Países Bajos;Enero;.
Toledo;Países Bajos;Febrero;648
Toledo;Países Bajos;Marzo;.
Toledo;Países Bajos;Abril;561
Toledo;Países Bajos;Mayo;1.966
Toledo;Países Bajos;Junio;835
Toledo;Países Bajos;Julio;..
Toledo;Países Bajos;Agosto;100
Toledo;Países Bajos;Septiembre;494
Toledo;Países Bajos;Octubre;487
Toledo;Países Bajos;Noviembre;160
Toledo;Países Bajos;Diciembre;.
Toledo;Portugal;Total;1.824
Toledo;Portugal;Enero;.
Toledo;Portugal;Febrero;0
Toledo;Portugal;Marzo;.
Toledo;Portugal;Abril;64
Toledo;Portugal;Mayo;0
Toledo;Portugal;Junio;44
Toledo;Portugal;Julio;228
Toledo;Portugal;Agosto;382
Toledo;Portugal;Septiembre;..
Toledo;Portugal;Octubre;0
Toledo;Portugal;Noviembre;52
Toledo;Portugal;Diciembre;.
Toledo;Suecia;Total;33
Toledo;Suecia;Enero;.
Toledo;Suecia;Febrero;..
Toledo;Suecia;Marzo;.
Toledo;Suecia;Abril;0
Toledo;Suecia;Mayo;0
Toledo;Suecia;Junio;0
Toledo;Suecia;Julio;0
Toledo;Suecia;Agosto;24
Toledo;Suecia;Septiembre;0
Toledo;Suecia;Octubre;0
Toledo;Suecia;Noviembre;0
Toledo;Suecia;Diciembre;.
Toledo;Resto de la UE;Total;759
Toledo;Resto de la UE;Enero;.
Toledo;Resto de la UE;Febrero;48
Toledo;Resto de la UE;Marzo;.
Toledo;Resto de la UE;Abril;201
Toledo;Resto de la UE;Mayo;96
Toledo;Resto de la UE;Junio;237
Toledo;Resto de la UE;Julio;76
Toledo;Resto de la UE;Agosto;0
Toledo;Resto de la UE;Septiembre;45
Toledo;Resto de la UE;Octubre;0
Toledo;Resto de la UE;Noviembre;46
Toledo;Resto de la UE;Diciembre;.
Toledo;Reino Unido;Total;2.889
Toledo;Reino Unido;Enero;.
Toledo;Reino Unido;Febrero;127
Toledo;Reino Unido;Marzo;.
Toledo;Reino Unido;Abril;274
Toledo;Reino Unido;Mayo;502
Toledo;Reino Unido;Junio;401
Toledo;Reino Unido;Julio;114
Toledo;Reino Unido;Agosto;105
Toledo;Reino Unido;Septiembre;307
Toledo;Reino Unido;Octubre;439
Toledo;Reino Unido;Noviembre;243
Toledo;Reino Unido;Diciembre;.
Toledo;Otros países europeos;Total;1.152
Toledo;Otros países europeos;Enero;.
Toledo;Otros países europeos;Febrero;95
Toledo;Otros países europeos;Marzo;.
Toledo;Otros países europeos;Abril;51
Toledo;Otros países europeos;Mayo;431
Toledo;Otros países europeos;Junio;258
Toledo;Otros países europeos;Julio;0
Toledo;Otros países europeos;Agosto;24
Toledo;Otros países europeos;Septiembre;27
Toledo;Otros países europeos;Octubre;69
Toledo;Otros países europeos;Noviembre;..
Toledo;Otros países europeos;Diciembre;.
Toledo;Estados Unidos;Total;92
Toledo;Estados Unidos;Enero;.
Toledo;Estados Unidos;Febrero;36
Toledo;Estados Unidos;Marzo;.
Toledo;Estados Unidos;Abril;0
Toledo;Estados Unidos;Mayo;0
Toledo;Estados Unidos;Junio;0
Toledo;Estados Unidos;Julio;0
Toledo;Estados Unidos;Agosto;0
Toledo;Estados Unidos;Septiembre;0
Toledo;Estados Unidos;Octubre;34
Toledo;Estados Unidos;Noviembre;0
Toledo;Estados Unidos;Diciembre;.
Toledo;Resto de América;Total;276
Toledo;Resto de América;Enero;.
Toledo;Resto de América;Febrero;0
Toledo;Resto de América;Marzo;.
Toledo;Resto de América;Abril;25
Toledo;Resto de América;Mayo;0
Toledo;Resto de América;Junio;38
Toledo;Resto de América;Julio;46
Toledo;Resto de América;Agosto;0
Toledo;Resto de América;Septiembre;..
Toledo;Resto de América;Octubre;82
Toledo;Resto de América;Noviembre;..
Toledo;Resto de América;Diciembre;.
Toledo;Países africanos;Total;0
Toledo;Países africanos;Enero;.
Toledo;Países africanos;Febrero;0
Toledo;Países africanos;Marzo;.
Toledo;Países africanos;Abril;0
Toledo;Países africanos;Mayo;0
Toledo;Países africanos;Junio;0
Toledo;Países africanos;Julio;0
Toledo;Países africanos;Agosto;0
Toledo;Países africanos;Septiembre;0
Toledo;Países africanos;Octubre;0
Toledo;Países africanos;Noviembre;0
Toledo;Países africanos;Diciembre;.
Toledo;Resto del mundo;Total;504
Toledo;Resto del mundo;Enero;.
Toledo;Resto del mundo;Febrero;..
Toledo;Resto del mundo;Marzo;.
Toledo;Resto del mundo;Abril;102
Toledo;Resto del mundo;Mayo;67
Toledo;Resto del mundo;Junio;71
Toledo;Resto del mundo;Julio;..
Toledo;Resto del mundo;Agosto;112
Toledo;Resto del mundo;Septiembre;0
Toledo;Resto del mundo;Octubre;14
Toledo;Resto del mundo;Noviembre;47
Toledo;Resto del mundo;Diciembre;.
Valencia/València;Total;Total;1.837.727
Valencia/València;Total;Enero;89.799
Valencia/València;Total;Febrero;93.211
Valencia/València;Total;Marzo;115.456
Valencia/València;Total;Abril;177.023
Valencia/València;Total;Mayo;133.478
Valencia/València;Total;Junio;152.157
Valencia/València;Total;Julio;258.063
Valencia/València;Total;Agosto;324.717
Valencia/València;Total;Septiembre;145.367
Valencia/València;Total;Octubre;144.774
Valencia/València;Total;Noviembre;101.987
Valencia/València;Total;Diciembre;101.695
Valencia/València;Españoles;Total;1.172.951
Valencia/València;Españoles;Enero;23.030
Valencia/València;Españoles;Febrero;29.730
Valencia/València;Españoles;Marzo;47.585
Valencia/València;Españoles;Abril;127.973
Valencia/València;Españoles;Mayo;79.507
Valencia/València;Españoles;Junio;119.301
Valencia/València;Españoles;Julio;224.129
Valencia/València;Españoles;Agosto;283.637
Valencia/València;Españoles;Septiembre;85.831
Valencia/València;Españoles;Octubre;69.317
Valencia/València;Españoles;Noviembre;42.304
Valencia/València;Españoles;Diciembre;40.608
Valencia/València;Extranjeros;Total;664.776
Valencia/València;Extranjeros;Enero;66.770
Valencia/València;Extranjeros;Febrero;63.481
Valencia/València;Extranjeros;Marzo;67.871
Valencia/València;Extranjeros;Abril;49.050
Valencia/València;Extranjeros;Mayo;53.971
Valencia/València;Extranjeros;Junio;32.856
Valencia/València;Extranjeros;Julio;33.933
Valencia/València;Extranjeros;Agosto;41.080
Valencia/València;Extranjeros;Septiembre;59.536
Valencia/València;Extranjeros;Octubre;75.457
Valencia/València;Extranjeros;Noviembre;59.683
Valencia/València;Extranjeros;Diciembre;61.087
Valencia/València;Unión Europea 27 (sin España);Total;584.274
Valencia/València;Unión Europea 27 (sin España);Enero;60.179
Valencia/València;Unión Europea 27 (sin España);Febrero;57.985
Valencia/València;Unión Europea 27 (sin España);Marzo;60.463
Valencia/València;Unión Europea 27 (sin España);Abril;42.369
Valencia/València;Unión Europea 27 (sin España);Mayo;45.785
Valencia/València;Unión Europea 27 (sin España);Junio;26.888
Valencia/València;Unión Europea 27 (sin España);Julio;28.831
Valencia/València;Unión Europea 27 (sin España);Agosto;36.673
Valencia/València;Unión Europea 27 (sin España);Septiembre;51.416
Valencia/València;Unión Europea 27 (sin España);Octubre;65.682
Valencia/València;Unión Europea 27 (sin España);Noviembre;52.872
Valencia/València;Unión Europea 27 (sin España);Diciembre;55.129
Valencia/València;Alemania;Total;328.057
Valencia/València;Alemania;Enero;42.324
Valencia/València;Alemania;Febrero;38.373
Valencia/València;Alemania;Marzo;37.991
Valencia/València;Alemania;Abril;25.671
Valencia/València;Alemania;Mayo;22.188
Valencia/València;Alemania;Junio;11.137
Valencia/València;Alemania;Julio;6.466
Valencia/València;Alemania;Agosto;7.822
Valencia/València;Alemania;Septiembre;25.510
Valencia/València;Alemania;Octubre;39.711
Valencia/València;Alemania;Noviembre;34.105
Valencia/València;Alemania;Diciembre;36.759
Valencia/València;Austria;Total;6.832
Valencia/València;Austria;Enero;661
Valencia/València;Austria;Febrero;766
Valencia/València;Austria;Marzo;742
Valencia/València;Austria;Abril;521
Valencia/València;Austria;Mayo;760
Valencia/València;Austria;Junio;558
Valencia/València;Austria;Julio;184
Valencia/València;Austria;Agosto;274
Valencia/València;Austria;Septiembre;449
Valencia/València;Austria;Octubre;630
Valencia/València;Austria;Noviembre;538
Valencia/València;Austria;Diciembre;747
Valencia/València;Bélgica;Total;23.040
Valencia/València;Bélgica;Enero;2.107
Valencia/València;Bélgica;Febrero;2.137
Valencia/València;Bélgica;Marzo;2.284
Valencia/València;Bélgica;Abril;1.108
Valencia/València;Bélgica;Mayo;2.031
Valencia/València;Bélgica;Junio;1.313
Valencia/València;Bélgica;Julio;1.438
Valencia/València;Bélgica;Agosto;1.303
Valencia/València;Bélgica;Septiembre;1.752
Valencia/València;Bélgica;Octubre;3.074
Valencia/València;Bélgica;Noviembre;2.200
Valencia/València;Bélgica;Diciembre;2.294
Valencia/València;Dinamarca;Total;2.082
Valencia/València;Dinamarca;Enero;138
Valencia/València;Dinamarca;Febrero;175
Valencia/València;Dinamarca;Marzo;278
Valencia/València;Dinamarca;Abril;144
Valencia/València;Dinamarca;Mayo;129
Valencia/València;Dinamarca;Junio;68
Valencia/València;Dinamarca;Julio;0
Valencia/València;Dinamarca;Agosto;..
Valencia/València;Dinamarca;Septiembre;208
Valencia/València;Dinamarca;Octubre;384
Valencia/València;Dinamarca;Noviembre;254
Valencia/València;Dinamarca;Diciembre;286
Valencia/València;Finlandia;Total;1.362
Valencia/València;Finlandia;Enero;106
Valencia/València;Finlandia;Febrero;149
Valencia/València;Finlandia;Marzo;158
Valencia/València;Finlandia;Abril;76
Valencia/València;Finlandia;Mayo;..
Valencia/València;Finlandia;Junio;..
Valencia/València;Finlandia;Julio;..
Valencia/València;Finlandia;Agosto;15
Valencia/València;Finlandia;Septiembre;126
Valencia/València;Finlandia;Octubre;156
Valencia/València;Finlandia;Noviembre;191
Valencia/València;Finlandia;Diciembre;330
Valencia/València;Francia;Total;89.300
Valencia/València;Francia;Enero;3.711
Valencia/València;Francia;Febrero;4.723
Valencia/València;Francia;Marzo;7.454
Valencia/València;Francia;Abril;5.342
Valencia/València;Francia;Mayo;7.031
Valencia/València;Francia;Junio;5.270
Valencia/València;Francia;Julio;12.702
Valencia/València;Francia;Agosto;14.905
Valencia/València;Francia;Septiembre;9.807
Valencia/València;Francia;Octubre;8.452
Valencia/València;Francia;Noviembre;5.266
Valencia/València;Francia;Diciembre;4.637
Valencia/València;Grecia;Total;181
Valencia/València;Grecia;Enero;0
Valencia/València;Grecia;Febrero;102
Valencia/València;Grecia;Marzo;0
Valencia/València;Grecia;Abril;0
Valencia/València;Grecia;Mayo;0
Valencia/València;Grecia;Junio;0
Valencia/València;Grecia;Julio;79
Valencia/València;Grecia;Agosto;0
Valencia/València;Grecia;Septiembre;0
Valencia/València;Grecia;Octubre;0
Valencia/València;Grecia;Noviembre;0
Valencia/València;Grecia;Diciembre;0
Valencia/València;Irlanda;Total;3.014
Valencia/València;Irlanda;Enero;215
Valencia/València;Irlanda;Febrero;258
Valencia/València;Irlanda;Marzo;268
Valencia/València;Irlanda;Abril;360
Valencia/València;Irlanda;Mayo;150
Valencia/València;Irlanda;Junio;81
Valencia/València;Irlanda;Julio;515
Valencia/València;Irlanda;Agosto;50
Valencia/València;Irlanda;Septiembre;288
Valencia/València;Irlanda;Octubre;353
Valencia/València;Irlanda;Noviembre;347
Valencia/València;Irlanda;Diciembre;129
Valencia/València;Italia;Total;13.093
Valencia/València;Italia;Enero;684
Valencia/València;Italia;Febrero;506
Valencia/València;Italia;Marzo;397
Valencia/València;Italia;Abril;428
Valencia/València;Italia;Mayo;563
Valencia/València;Italia;Junio;770
Valencia/València;Italia;Julio;2.315
Valencia/València;Italia;Agosto;5.254
Valencia/València;Italia;Septiembre;594
Valencia/València;Italia;Octubre;628
Valencia/València;Italia;Noviembre;462
Valencia/València;Italia;Diciembre;491
Valencia/València;Luxemburgo;Total;1.676
Valencia/València;Luxemburgo;Enero;203
Valencia/València;Luxemburgo;Febrero;200
Valencia/València;Luxemburgo;Marzo;308
Valencia/València;Luxemburgo;Abril;154
Valencia/València;Luxemburgo;Mayo;..
Valencia/València;Luxemburgo;Junio;0
Valencia/València;Luxemburgo;Julio;..
Valencia/València;Luxemburgo;Agosto;..
Valencia/València;Luxemburgo;Septiembre;207
Valencia/València;Luxemburgo;Octubre;206
Valencia/València;Luxemburgo;Noviembre;144
Valencia/València;Luxemburgo;Diciembre;131
Valencia/València;Países Bajos;Total;94.043
Valencia/València;Países Bajos;Enero;8.860
Valencia/València;Países Bajos;Febrero;9.758
Valencia/València;Países Bajos;Marzo;9.633
Valencia/València;Países Bajos;Abril;7.085
Valencia/València;Países Bajos;Mayo;10.853
Valencia/València;Países Bajos;Junio;6.294
Valencia/València;Países Bajos;Julio;2.442
Valencia/València;Países Bajos;Agosto;3.239
Valencia/València;Países Bajos;Septiembre;10.299
Valencia/València;Países Bajos;Octubre;9.496
Valencia/València;Países Bajos;Noviembre;7.990
Valencia/València;Países Bajos;Diciembre;8.093
Valencia/València;Portugal;Total;3.206
Valencia/València;Portugal;Enero;..
Valencia/València;Portugal;Febrero;0
Valencia/València;Portugal;Marzo;0
Valencia/València;Portugal;Abril;39
Valencia/València;Portugal;Mayo;197
Valencia/València;Portugal;Junio;198
Valencia/València;Portugal;Julio;658
Valencia/València;Portugal;Agosto;1.510
Valencia/València;Portugal;Septiembre;341
Valencia/València;Portugal;Octubre;158
Valencia/València;Portugal;Noviembre;50
Valencia/València;Portugal;Diciembre;18
Valencia/València;Suecia;Total;4.304
Valencia/València;Suecia;Enero;330
Valencia/València;Suecia;Febrero;200
Valencia/València;Suecia;Marzo;354
Valencia/València;Suecia;Abril;673
Valencia/València;Suecia;Mayo;45
Valencia/València;Suecia;Junio;78
Valencia/València;Suecia;Julio;91
Valencia/València;Suecia;Agosto;60
Valencia/València;Suecia;Septiembre;563
Valencia/València;Suecia;Octubre;1.190
Valencia/València;Suecia;Noviembre;415
Valencia/València;Suecia;Diciembre;304
Valencia/València;Resto de la UE;Total;14.084
Valencia/València;Resto de la UE;Enero;802
Valencia/València;Resto de la UE;Febrero;639
Valencia/València;Resto de la UE;Marzo;596
Valencia/València;Resto de la UE;Abril;768
Valencia/València;Resto de la UE;Mayo;1.719
Valencia/València;Resto de la UE;Junio;1.101
Valencia/València;Resto de la UE;Julio;1.921
Valencia/València;Resto de la UE;Agosto;2.204
Valencia/València;Resto de la UE;Septiembre;1.272
Valencia/València;Resto de la UE;Octubre;1.245
Valencia/València;Resto de la UE;Noviembre;908
Valencia/València;Resto de la UE;Diciembre;909
Valencia/València;Reino Unido;Total;37.792
Valencia/València;Reino Unido;Enero;3.045
Valencia/València;Reino Unido;Febrero;2.601
Valencia/València;Reino Unido;Marzo;3.450
Valencia/València;Reino Unido;Abril;3.589
Valencia/València;Reino Unido;Mayo;4.413
Valencia/València;Reino Unido;Junio;3.536
Valencia/València;Reino Unido;Julio;1.489
Valencia/València;Reino Unido;Agosto;1.521
Valencia/València;Reino Unido;Septiembre;3.896
Valencia/València;Reino Unido;Octubre;5.050
Valencia/València;Reino Unido;Noviembre;2.871
Valencia/València;Reino Unido;Diciembre;2.333
Valencia/València;Otros países europeos;Total;30.967
Valencia/València;Otros países europeos;Enero;3.312
Valencia/València;Otros países europeos;Febrero;2.692
Valencia/València;Otros países europeos;Marzo;3.535
Valencia/València;Otros países europeos;Abril;2.641
Valencia/València;Otros países europeos;Mayo;3.107
Valencia/València;Otros países europeos;Junio;1.383
Valencia/València;Otros países europeos;Julio;1.920
Valencia/València;Otros países europeos;Agosto;794
Valencia/València;Otros países europeos;Septiembre;3.390
Valencia/València;Otros países europeos;Octubre;4.026
Valencia/València;Otros países europeos;Noviembre;2.201
Valencia/València;Otros países europeos;Diciembre;1.968
Valencia/València;Estados Unidos;Total;301
Valencia/València;Estados Unidos;Enero;..
Valencia/València;Estados Unidos;Febrero;0
Valencia/València;Estados Unidos;Marzo;..
Valencia/València;Estados Unidos;Abril;0
Valencia/València;Estados Unidos;Mayo;113
Valencia/València;Estados Unidos;Junio;..
Valencia/València;Estados Unidos;Julio;..
Valencia/València;Estados Unidos;Agosto;..
Valencia/València;Estados Unidos;Septiembre;..
Valencia/València;Estados Unidos;Octubre;61
Valencia/València;Estados Unidos;Noviembre;0
Valencia/València;Estados Unidos;Diciembre;..
Valencia/València;Resto de América;Total;2.492
Valencia/València;Resto de América;Enero;74
Valencia/València;Resto de América;Febrero;51
Valencia/València;Resto de América;Marzo;132
Valencia/València;Resto de América;Abril;189
Valencia/València;Resto de América;Mayo;237
Valencia/València;Resto de América;Junio;188
Valencia/València;Resto de América;Julio;366
Valencia/València;Resto de América;Agosto;485
Valencia/València;Resto de América;Septiembre;152
Valencia/València;Resto de América;Octubre;224
Valencia/València;Resto de América;Noviembre;127
Valencia/València;Resto de América;Diciembre;266
Valencia/València;Países africanos;Total;2.637
Valencia/València;Países africanos;Enero;0
Valencia/València;Países africanos;Febrero;0
Valencia/València;Países africanos;Marzo;42
Valencia/València;Países africanos;Abril;0
Valencia/València;Países africanos;Mayo;0
Valencia/València;Países africanos;Junio;0
Valencia/València;Países africanos;Julio;0
Valencia/València;Países africanos;Agosto;180
Valencia/València;Países africanos;Septiembre;22
Valencia/València;Países africanos;Octubre;0
Valencia/València;Países africanos;Noviembre;1.273
Valencia/València;Países africanos;Diciembre;1.120
Valencia/València;Resto del mundo;Total;6.313
Valencia/València;Resto del mundo;Enero;142
Valencia/València;Resto del mundo;Febrero;153
Valencia/València;Resto del mundo;Marzo;221
Valencia/València;Resto del mundo;Abril;263
Valencia/València;Resto del mundo;Mayo;318
Valencia/València;Resto del mundo;Junio;855
Valencia/València;Resto del mundo;Julio;1.311
Valencia/València;Resto del mundo;Agosto;1.400
Valencia/València;Resto del mundo;Septiembre;643
Valencia/València;Resto del mundo;Octubre;415
Valencia/València;Resto del mundo;Noviembre;339
Valencia/València;Resto del mundo;Diciembre;253
Valladolid;Total;Total;42.632
Valladolid;Total;Enero;..
Valladolid;Total;Febrero;..
Valladolid;Total;Marzo;..
Valladolid;Total;Abril;6.128
Valladolid;Total;Mayo;4.570
Valladolid;Total;Junio;.
Valladolid;Total;Julio;.
Valladolid;Total;Agosto;.
Valladolid;Total;Septiembre;.
Valladolid;Total;Octubre;..
Valladolid;Total;Noviembre;..
Valladolid;Total;Diciembre;..
Valladolid;Españoles;Total;19.315
Valladolid;Españoles;Enero;..
Valladolid;Españoles;Febrero;..
Valladolid;Españoles;Marzo;..
Valladolid;Españoles;Abril;2.550
Valladolid;Españoles;Mayo;1.091
Valladolid;Españoles;Junio;.
Valladolid;Españoles;Julio;.
Valladolid;Españoles;Agosto;.
Valladolid;Españoles;Septiembre;.
Valladolid;Españoles;Octubre;..
Valladolid;Españoles;Noviembre;..
Valladolid;Españoles;Diciembre;..
Valladolid;Extranjeros;Total;23.317
Valladolid;Extranjeros;Enero;..
Valladolid;Extranjeros;Febrero;..
Valladolid;Extranjeros;Marzo;..
Valladolid;Extranjeros;Abril;3.578
Valladolid;Extranjeros;Mayo;3.479
Valladolid;Extranjeros;Junio;.
Valladolid;Extranjeros;Julio;.
Valladolid;Extranjeros;Agosto;.
Valladolid;Extranjeros;Septiembre;.
Valladolid;Extranjeros;Octubre;..
Valladolid;Extranjeros;Noviembre;..
Valladolid;Extranjeros;Diciembre;..
Valladolid;Unión Europea 27 (sin España);Total;17.302
Valladolid;Unión Europea 27 (sin España);Enero;..
Valladolid;Unión Europea 27 (sin España);Febrero;..
Valladolid;Unión Europea 27 (sin España);Marzo;..
Valladolid;Unión Europea 27 (sin España);Abril;2.803
Valladolid;Unión Europea 27 (sin España);Mayo;2.226
Valladolid;Unión Europea 27 (sin España);Junio;.
Valladolid;Unión Europea 27 (sin España);Julio;.
Valladolid;Unión Europea 27 (sin España);Agosto;.
Valladolid;Unión Europea 27 (sin España);Septiembre;.
Valladolid;Unión Europea 27 (sin España);Octubre;..
Valladolid;Unión Europea 27 (sin España);Noviembre;..
Valladolid;Unión Europea 27 (sin España);Diciembre;..
Valladolid;Alemania;Total;4.045
Valladolid;Alemania;Enero;..
Valladolid;Alemania;Febrero;..
Valladolid;Alemania;Marzo;..
